,year,month,day,max,min,date
2482,2016,10,18,81.0,67.0,2016-10-18
2483,2016,10,19,85.0,65.0,2016-10-19
2484,2016,10,20,70.0,62.0,2016-10-20
2485,2016,10,21,69.0,57.0,2016-10-21
2486,2016,10,22,57.0,47.0,2016-10-22
2487,2016,10,23,61.0,45.0,2016-10-23
2488,2016,10,24,62.0,47.0,2016-10-24
2489,2016,10,25,52.0,43.0,2016-10-25
2490,2016,10,26,51.0,38.0,2016-10-26
2491,2016,10,27,55.0,40.0,2016-10-27
2492,2016,10,28,51.0,42.0,2016-10-28
2493,2016,10,29,64.0,39.0,2016-10-29
2494,2016,10,30,76.0,54.0,2016-10-30
2495,2016,10,31,54.0,44.0,2016-10-31
2496,2016,11,1,58.0,40.0,2016-11-1
2497,2016,11,2,70.0,54.0,2016-11-2
2498,2016,11,3,72.0,57.0,2016-11-3
2499,2016,11,4,61.0,47.0,2016-11-4
2500,2016,11,5,62.0,44.0,2016-11-5
2501,2016,11,6,59.0,45.0,2016-11-6
2502,2016,11,7,53.0,41.0,2016-11-7
2503,2016,11,8,66.0,41.0,2016-11-8
2504,2016,11,9,59.0,49.0,2016-11-9
2505,2016,11,10,56.0,40.0,2016-11-10
2506,2016,11,11,63.0,41.0,2016-11-11
2507,2016,11,12,50.0,37.0,2016-11-12
2508,2016,11,13,61.0,41.0,2016-11-13
2509,2016,11,14,62.0,46.0,2016-11-14
2510,2016,11,15,56.0,47.0,2016-11-15
2511,2016,11,16,61.0,45.0,2016-11-16
2512,2016,11,17,61.0,49.0,2016-11-17
2513,2016,11,18,64.0,44.0,2016-11-18
2514,2016,11,19,63.0,37.0,2016-11-19
2515,2016,11,20,42.0,34.0,2016-11-20
2516,2016,11,21,41.0,36.0,2016-11-21
2517,2016,11,22,41.0,37.0,2016-11-22
2518,2016,11,23,45.0,35.0,2016-11-23
2519,2016,11,24,48.0,38.0,2016-11-24
2520,2016,11,25,54.0,45.0,2016-11-25
2521,2016,11,26,50.0,40.0,2016-11-26
2522,2016,11,27,50.0,39.0,2016-11-27
2523,2016,11,28,52.0,38.0,2016-11-28
2524,2016,11,29,60.0,51.0,2016-11-29
2525,2016,11,30,58.0,50.0,2016-11-30
2526,2016,12,1,54.0,42.0,2016-12-1
2527,2016,12,2,51.0,40.0,2016-12-2
2528,2016,12,3,47.0,41.0,2016-12-3
2529,2016,12,4,47.0,39.0,2016-12-4
2530,2016,12,5,49.0,38.0,2016-12-5
2531,2016,12,6,46.0,37.0,2016-12-6
2532,2016,12,7,46.0,40.0,2016-12-7
2533,2016,12,8,45.0,35.0,2016-12-8
2534,2016,12,9,39.0,29.0,2016-12-9
2535,2016,12,10,35.0,28.0,2016-12-10
2536,2016,12,11,35.0,28.0,2016-12-11
2537,2016,12,12,46.0,34.0,2016-12-12
2538,2016,12,13,43.0,35.0,2016-12-13
2539,2016,12,14,42.0,34.0,2016-12-14
2540,2016,12,15,34.0,19.0,2016-12-15
2541,2016,12,16,27.0,17.0,2016-12-16
2542,2016,12,17,39.0,24.0,2016-12-17
2543,2016,12,18,58.0,31.0,2016-12-18
2544,2016,12,19,31.0,23.0,2016-12-19
2545,2016,12,20,33.0,20.0,2016-12-20
2546,2016,12,21,40.0,30.0,2016-12-21
2547,2016,12,22,49.0,37.0,2016-12-22
2548,2016,12,23,47.0,38.0,2016-12-23
2549,2016,12,24,47.0,38.0,2016-12-24
2550,2016,12,25,50.0,36.0,2016-12-25
2551,2016,12,26,50.0,33.0,2016-12-26
2552,2016,12,27,60.0,40.0,2016-12-27
2553,2016,12,28,40.0,34.0,2016-12-28
2554,2016,12,29,46.0,33.0,2016-12-29
2555,2016,12,30,40.0,33.0,2016-12-30
2556,2016,12,31,44.0,31.0,2016-12-31
2557,2017,1,1,48.0,40.0,2017-1-1
2558,2017,1,2,41.0,37.0,2017-1-2
2559,2017,1,3,43.0,39.0,2017-1-3
2560,2017,1,4,52.0,34.0,2017-1-4
2561,2017,1,5,34.0,27.0,2017-1-5
2562,2017,1,6,33.0,25.0,2017-1-6
2563,2017,1,7,26.0,20.0,2017-1-7
2564,2017,1,8,25.0,16.0,2017-1-8
2565,2017,1,9,23.0,14.0,2017-1-9
2566,2017,1,10,46.0,21.0,2017-1-10
2567,2017,1,11,52.0,42.0,2017-1-11
2568,2017,1,12,66.0,47.0,2017-1-12
2569,2017,1,13,62.0,32.0,2017-1-13
2570,2017,1,14,34.0,28.0,2017-1-14
2571,2017,1,15,38.0,30.0,2017-1-15
2572,2017,1,16,43.0,30.0,2017-1-16
2573,2017,1,17,42.0,38.0,2017-1-17
2574,2017,1,18,41.0,38.0,2017-1-18
2575,2017,1,19,49.0,39.0,2017-1-19
2576,2017,1,20,45.0,40.0,2017-1-20
2577,2017,1,21,49.0,41.0,2017-1-21
2578,2017,1,22,48.0,43.0,2017-1-22
2579,2017,1,23,44.0,36.0,2017-1-23
2580,2017,1,24,38.0,35.0,2017-1-24
2581,2017,1,25,51.0,36.0,2017-1-25
2582,2017,1,26,56.0,43.0,2017-1-26
2583,2017,1,27,43.0,36.0,2017-1-27
2584,2017,1,28,39.0,34.0,2017-1-28
2585,2017,1,29,43.0,35.0,2017-1-29
2586,2017,1,30,37.0,30.0,2017-1-30
2587,2017,1,31,34.0,26.0,2017-1-31
2588,2017,2,1,47.0,33.0,2017-2-1
2589,2017,2,2,45.0,32.0,2017-2-2
2590,2017,2,3,33.0,26.0,2017-2-3
2591,2017,2,4,34.0,22.0,2017-2-4
2592,2017,2,5,43.0,31.0,2017-2-5
2593,2017,2,6,49.0,36.0,2017-2-6
2594,2017,2,7,42.0,36.0,2017-2-7
2595,2017,2,8,62.0,38.0,2017-2-8
2596,2017,2,9,44.0,19.0,2017-2-9
2597,2017,2,10,32.0,19.0,2017-2-10
2598,2017,2,11,48.0,30.0,2017-2-11
2599,2017,2,12,40.0,30.0,2017-2-12
2600,2017,2,13,39.0,31.0,2017-2-13
2601,2017,2,14,41.0,28.0,2017-2-14
2602,2017,2,15,47.0,35.0,2017-2-15
2603,2017,2,16,35.0,28.0,2017-2-16
2604,2017,2,17,41.0,26.0,2017-2-17
2605,2017,2,18,63.0,35.0,2017-2-18
2606,2017,2,19,65.0,53.0,2017-2-19
2607,2017,2,20,55.0,39.0,2017-2-20
2608,2017,2,21,47.0,34.0,2017-2-21
2609,2017,2,22,57.0,42.0,2017-2-22
2610,2017,2,23,65.0,44.0,2017-2-23
2611,2017,2,24,70.0,58.0,2017-2-24
2612,2017,2,25,63.0,44.0,2017-2-25
2613,2017,2,26,44.0,36.0,2017-2-26
2614,2017,2,27,54.0,35.0,2017-2-27
2615,2017,2,28,59.0,47.0,2017-2-28
2616,2017,3,1,70.0,54.0,2017-3-1
2617,2017,3,2,64.0,35.0,2017-3-2
2618,2017,3,3,39.0,24.0,2017-3-3
2619,2017,3,4,30.0,17.0,2017-3-4
2620,2017,3,5,37.0,14.0,2017-3-5
2621,2017,3,6,45.0,26.0,2017-3-6
2622,2017,3,7,56.0,42.0,2017-3-7
2623,2017,3,8,59.0,47.0,2017-3-8
2624,2017,3,9,61.0,47.0,2017-3-9
2625,2017,3,10,47.0,23.0,2017-3-10
2626,2017,3,11,29.0,17.0,2017-3-11
2627,2017,3,12,29.0,19.0,2017-3-12
2628,2017,3,13,36.0,20.0,2017-3-13
2629,2017,3,14,32.0,21.0,2017-3-14
2630,2017,3,15,26.0,20.0,2017-3-15
2631,2017,3,16,39.0,24.0,2017-3-16
2632,2017,3,17,47.0,29.0,2017-3-17
2633,2017,3,18,39.0,34.0,2017-3-18
2634,2017,3,19,47.0,34.0,2017-3-19
2635,2017,3,20,52.0,33.0,2017-3-20
2636,2017,3,21,59.0,42.0,2017-3-21
2637,2017,3,22,50.0,24.0,2017-3-22
2638,2017,3,23,42.0,23.0,2017-3-23
2639,2017,3,24,57.0,36.0,2017-3-24
2640,2017,3,25,62.0,42.0,2017-3-25
2641,2017,3,26,42.0,37.0,2017-3-26
2642,2017,3,27,53.0,37.0,2017-3-27
2643,2017,3,28,46.0,41.0,2017-3-28
2644,2017,3,29,60.0,42.0,2017-3-29
2645,2017,3,30,52.0,38.0,2017-3-30
2646,2017,3,31,43.0,37.0,2017-3-31
2647,2017,4,1,48.0,37.0,2017-4-1
2648,2017,4,2,63.0,40.0,2017-4-2
2649,2017,4,3,63.0,48.0,2017-4-3
2650,2017,4,4,51.0,45.0,2017-4-4
2651,2017,4,5,65.0,45.0,2017-4-5
2652,2017,4,6,53.0,40.0,2017-4-6
2653,2017,4,7,51.0,40.0,2017-4-7
2654,2017,4,8,57.0,40.0,2017-4-8
2655,2017,4,9,67.0,45.0,2017-4-9
2656,2017,4,10,74.0,53.0,2017-4-10
2657,2017,4,11,80.0,61.0,2017-4-11
2658,2017,4,12,76.0,58.0,2017-4-12
2659,2017,4,13,65.0,48.0,2017-4-13
2660,2017,4,14,66.0,48.0,2017-4-14
2661,2017,4,15,65.0,51.0,2017-4-15
2662,2017,4,16,87.0,59.0,2017-4-16
2663,2017,4,17,74.0,58.0,2017-4-17
2664,2017,4,18,65.0,47.0,2017-4-18
2665,2017,4,19,54.0,45.0,2017-4-19
2666,2017,4,20,66.0,50.0,2017-4-20
2667,2017,4,21,53.0,48.0,2017-4-21
2668,2017,4,22,57.0,49.0,2017-4-22
2669,2017,4,23,66.0,46.0,2017-4-23
2670,2017,4,24,60.0,48.0,2017-4-24
2671,2017,4,25,54.0,49.0,2017-4-25
2672,2017,4,26,60.0,53.0,2017-4-26
2673,2017,4,27,70.0,57.0,2017-4-27
2674,2017,4,28,85.0,58.0,2017-4-28
2675,2017,4,29,85.0,64.0,2017-4-29
2676,2017,4,30,67.0,52.0,2017-4-30
2677,2017,5,1,74.0,49.0,2017-5-1
2678,2017,5,2,75.0,62.0,2017-5-2
2679,2017,5,3,65.0,51.0,2017-5-3
2680,2017,5,4,64.0,47.0,2017-5-4
2681,2017,5,5,59.0,51.0,2017-5-5
2682,2017,5,6,67.0,52.0,2017-5-6
2683,2017,5,7,56.0,47.0,2017-5-7
2684,2017,5,8,57.0,44.0,2017-5-8
2685,2017,5,9,63.0,47.0,2017-5-9
2686,2017,5,10,63.0,49.0,2017-5-10
2687,2017,5,11,62.0,51.0,2017-5-11
2688,2017,5,12,65.0,48.0,2017-5-12
2689,2017,5,13,53.0,45.0,2017-5-13
2690,2017,5,14,67.0,46.0,2017-5-14
2691,2017,5,15,68.0,53.0,2017-5-15
2692,2017,5,16,79.0,56.0,2017-5-16
2693,2017,5,17,90.0,65.0,2017-5-17
2694,2017,5,18,92.0,75.0,2017-5-18
2695,2017,5,19,91.0,66.0,2017-5-19
2696,2017,5,20,65.0,55.0,2017-5-20
2697,2017,5,21,69.0,52.0,2017-5-21
2698,2017,5,22,61.0,53.0,2017-5-22
2699,2017,5,23,69.0,56.0,2017-5-23
2700,2017,5,24,69.0,56.0,2017-5-24
2701,2017,5,25,59.0,56.0,2017-5-25
2702,2017,5,26,73.0,56.0,2017-5-26
2703,2017,5,27,71.0,59.0,2017-5-27
2704,2017,5,28,71.0,58.0,2017-5-28
2705,2017,5,29,61.0,56.0,2017-5-29
2706,2017,5,30,60.0,55.0,2017-5-30
2707,2017,5,31,75.0,58.0,2017-5-31
2708,2017,6,1,79.0,59.0,2017-6-1
2709,2017,6,2,76.0,57.0,2017-6-2
2710,2017,6,3,73.0,55.0,2017-6-3
2711,2017,6,4,70.0,56.0,2017-6-4
2712,2017,6,5,67.0,58.0,2017-6-5
2713,2017,6,6,58.0,52.0,2017-6-6
2714,2017,6,7,67.0,51.0,2017-6-7
2715,2017,6,8,69.0,55.0,2017-6-8
2716,2017,6,9,80.0,53.0,2017-6-9
2717,2017,6,10,85.0,66.0,2017-6-10
2718,2017,6,11,90.0,72.0,2017-6-11
2719,2017,6,12,93.0,76.0,2017-6-12
2720,2017,6,13,94.0,77.0,2017-6-13
2721,2017,6,14,84.0,69.0,2017-6-14
2722,2017,6,15,76.0,64.0,2017-6-15
2723,2017,6,16,68.0,63.0,2017-6-16
2724,2017,6,17,74.0,66.0,2017-6-17
2725,2017,6,18,85.0,70.0,2017-6-18
2726,2017,6,19,88.0,70.0,2017-6-19
2727,2017,6,20,83.0,71.0,2017-6-20
2728,2017,6,21,83.0,71.0,2017-6-21
2729,2017,6,22,83.0,68.0,2017-6-22
2730,2017,6,23,83.0,76.0,2017-6-23
2731,2017,6,24,84.0,71.0,2017-6-24
2732,2017,6,25,83.0,68.0,2017-6-25
2733,2017,6,26,79.0,64.0,2017-6-26
2734,2017,6,27,77.0,60.0,2017-6-27
2735,2017,6,28,78.0,61.0,2017-6-28
2736,2017,6,29,82.0,68.0,2017-6-29
2737,2017,6,30,88.0,73.0,2017-6-30
2738,2017,7,1,85.0,71.0,2017-7-1
2739,2017,7,2,87.0,72.0,2017-7-2
2740,2017,7,3,88.0,71.0,2017-7-3
2741,2017,7,4,85.0,70.0,2017-7-4
2742,2017,7,5,85.0,70.0,2017-7-5
2743,2017,7,6,77.0,71.0,2017-7-6
2744,2017,7,7,80.0,68.0,2017-7-7
2745,2017,7,8,84.0,69.0,2017-7-8
2746,2017,7,9,81.0,67.0,2017-7-9
2747,2017,7,10,84.0,68.0,2017-7-10
2748,2017,7,11,85.0,75.0,2017-7-11
2749,2017,7,12,88.0,77.0,2017-7-12
2750,2017,7,13,90.0,73.0,2017-7-13
2751,2017,7,14,73.0,65.0,2017-7-14
2752,2017,7,15,84.0,68.0,2017-7-15
2753,2017,7,16,87.0,68.0,2017-7-16
2754,2017,7,17,85.0,73.0,2017-7-17
2755,2017,7,18,88.0,73.0,2017-7-18
2756,2017,7,19,92.0,77.0,2017-7-19
2757,2017,7,20,94.0,77.0,2017-7-20
2758,2017,7,21,92.0,76.0,2017-7-21
2759,2017,7,22,92.0,71.0,2017-7-22
2760,2017,7,23,79.0,71.0,2017-7-23
2761,2017,7,24,73.0,63.0,2017-7-24
2762,2017,7,25,71.0,62.0,2017-7-25
2763,2017,7,26,77.0,65.0,2017-7-26
2764,2017,7,27,78.0,65.0,2017-7-27
2765,2017,7,28,85.0,71.0,2017-7-28
2766,2017,7,29,77.0,67.0,2017-7-29
2767,2017,7,30,82.0,64.0,2017-7-30
2768,2017,7,31,88.0,66.0,2017-7-31
2769,2017,8,1,92.0,71.0,2017-8-1
2770,2017,8,2,86.0,69.0,2017-8-2
2771,2017,8,3,87.0,68.0,2017-8-3
2772,2017,8,4,84.0,69.0,2017-8-4
2773,2017,8,5,78.0,69.0,2017-8-5
2774,2017,8,6,76.0,64.0,2017-8-6
2775,2017,8,7,71.0,64.0,2017-8-7
2776,2017,8,8,78.0,65.0,2017-8-8
2777,2017,8,9,85.0,64.0,2017-8-9
2778,2017,8,10,83.0,68.0,2017-8-10
2779,2017,8,11,82.0,69.0,2017-8-11
2780,2017,8,12,77.0,64.0,2017-8-12
2781,2017,8,13,83.0,71.0,2017-8-13
2782,2017,8,14,80.0,70.0,2017-8-14
2783,2017,8,15,74.0,68.0,2017-8-15
2784,2017,8,16,87.0,70.0,2017-8-16
2785,2017,8,17,83.0,69.0,2017-8-17
2786,2017,8,18,82.0,73.0,2017-8-18
2787,2017,8,19,86.0,73.0,2017-8-19
2788,2017,8,20,81.0,69.0,2017-8-20
2789,2017,8,21,87.0,71.0,2017-8-21
2790,2017,8,22,89.0,72.0,2017-8-22
2791,2017,8,23,81.0,70.0,2017-8-23
2792,2017,8,24,80.0,65.0,2017-8-24
2793,2017,8,25,78.0,63.0,2017-8-25
2794,2017,8,26,78.0,62.0,2017-8-26
2795,2017,8,27,78.0,63.0,2017-8-27
2796,2017,8,28,76.0,63.0,2017-8-28
2797,2017,8,29,68.0,61.0,2017-8-29
2798,2017,8,30,78.0,60.0,2017-8-30
2799,2017,8,31,81.0,64.0,2017-8-31
2800,2017,9,1,71.0,55.0,2017-9-1
2801,2017,9,2,68.0,54.0,2017-9-2
2802,2017,9,3,69.0,59.0,2017-9-3
2803,2017,9,4,80.0,61.0,2017-9-4
2804,2017,9,5,85.0,69.0,2017-9-5
2805,2017,9,6,72.0,61.0,2017-9-6
2806,2017,9,7,71.0,59.0,2017-9-7
2807,2017,9,8,71.0,58.0,2017-9-8
2808,2017,9,9,70.0,55.0,2017-9-9
2809,2017,9,10,72.0,57.0,2017-9-10
2810,2017,9,11,76.0,55.0,2017-9-11
2811,2017,9,12,78.0,59.0,2017-9-12
2812,2017,9,13,83.0,64.0,2017-9-13
2813,2017,9,14,81.0,70.0,2017-9-14
2814,2017,9,15,81.0,67.0,2017-9-15
2815,2017,9,16,82.0,70.0,2017-9-16
2816,2017,9,17,81.0,68.0,2017-9-17
2817,2017,9,18,73.0,68.0,2017-9-18
2818,2017,9,19,78.0,69.0,2017-9-19
2819,2017,9,20,79.0,71.0,2017-9-20
2820,2017,9,21,80.0,71.0,2017-9-21
2821,2017,9,22,82.0,66.0,2017-9-22
2822,2017,9,23,87.0,68.0,2017-9-23
2823,2017,9,24,91.0,69.0,2017-9-24
2824,2017,9,25,88.0,70.0,2017-9-25
2825,2017,9,26,84.0,68.0,2017-9-26
2826,2017,9,27,87.0,69.0,2017-9-27
2827,2017,9,28,79.0,59.0,2017-9-28
2828,2017,9,29,68.0,55.0,2017-9-29
2829,2017,9,30,66.0,54.0,2017-9-30
2830,2017,10,1,68.0,50.0,2017-10-1
2831,2017,10,2,73.0,52.0,2017-10-2
2832,2017,10,3,71.0,57.0,2017-10-3
2833,2017,10,4,75.0,56.0,2017-10-4
2834,2017,10,5,83.0,65.0,2017-10-5
2835,2017,10,6,82.0,68.0,2017-10-6
2836,2017,10,7,81.0,66.0,2017-10-7
2837,2017,10,8,77.0,72.0,2017-10-8
2838,2017,10,9,77.0,71.0,2017-10-9
2839,2017,10,10,81.0,66.0,2017-10-10
2840,2017,10,11,77.0,60.0,2017-10-11
2841,2017,10,12,64.0,55.0,2017-10-12
2842,2017,10,13,67.0,52.0,2017-10-13
2843,2017,10,14,72.0,61.0,2017-10-14
2844,2017,10,15,74.0,65.0,2017-10-15
2845,2017,10,16,69.0,46.0,2017-10-16
2846,2017,10,17,58.0,42.0,2017-10-17
2847,2017,10,18,72.0,50.0,2017-10-18
2848,2017,10,19,71.0,56.0,2017-10-19
2849,2017,10,20,73.0,57.0,2017-10-20
2850,2017,10,21,78.0,56.0,2017-10-21
2851,2017,10,22,76.0,57.0,2017-10-22
2852,2017,10,23,74.0,61.0,2017-10-23
2853,2017,10,24,74.0,67.0,2017-10-24
2854,2017,10,25,67.0,57.0,2017-10-25
2855,2017,10,26,58.0,50.0,2017-10-26
2856,2017,10,27,62.0,47.0,2017-10-27
2857,2017,10,28,69.0,55.0,2017-10-28
2858,2017,10,29,67.0,60.0,2017-10-29
2859,2017,10,30,61.0,46.0,2017-10-30
2860,2017,10,31,57.0,45.0,2017-10-31
2861,2017,11,1,59.0,43.0,2017-11-1
2862,2017,11,2,72.0,58.0,2017-11-2
2863,2017,11,3,74.0,51.0,2017-11-3
2864,2017,11,4,56.0,46.0,2017-11-4
2865,2017,11,5,61.0,51.0,2017-11-5
2866,2017,11,6,66.0,46.0,2017-11-6
2867,2017,11,7,49.0,40.0,2017-11-7
2868,2017,11,8,49.0,39.0,2017-11-8
2869,2017,11,9,55.0,39.0,2017-11-9
2870,2017,11,10,51.0,25.0,2017-11-10
2871,2017,11,11,38.0,24.0,2017-11-11
2872,2017,11,12,46.0,32.0,2017-11-12
2873,2017,11,13,47.0,39.0,2017-11-13
2874,2017,11,14,48.0,35.0,2017-11-14
2875,2017,11,15,51.0,37.0,2017-11-15
2876,2017,11,16,57.0,43.0,2017-11-16
2877,2017,11,17,47.0,37.0,2017-11-17
2878,2017,11,18,56.0,34.0,2017-11-18
2879,2017,11,19,59.0,38.0,2017-11-19
2880,2017,11,20,47.0,36.0,2017-11-20
2881,2017,11,21,58.0,42.0,2017-11-21
2882,2017,11,22,56.0,35.0,2017-11-22
2883,2017,11,23,43.0,31.0,2017-11-23
2884,2017,11,24,50.0,35.0,2017-11-24
2885,2017,11,25,57.0,43.0,2017-11-25
2886,2017,11,26,51.0,40.0,2017-11-26
2887,2017,11,27,51.0,39.0,2017-11-27
2888,2017,11,28,54.0,36.0,2017-11-28
2889,2017,11,29,63.0,42.0,2017-11-29
2890,2017,11,30,53.0,38.0,2017-11-30
2891,2017,12,1,52.0,42.0,2017-12-1
2892,2017,12,2,48.0,39.0,2017-12-2
2893,2017,12,3,48.0,42.0,2017-12-3
2894,2017,12,4,51.0,40.0,2017-12-4
2895,2017,12,5,61.0,50.0,2017-12-5
2896,2017,12,6,59.0,40.0,2017-12-6
2897,2017,12,7,44.0,37.0,2017-12-7
2898,2017,12,8,39.0,34.0,2017-12-8
2899,2017,12,9,35.0,30.0,2017-12-9
2900,2017,12,10,39.0,29.0,2017-12-10
2901,2017,12,11,41.0,33.0,2017-12-11
2902,2017,12,12,50.0,29.0,2017-12-12
2903,2017,12,13,31.0,20.0,2017-12-13
2904,2017,12,14,32.0,22.0,2017-12-14
2905,2017,12,15,28.0,20.0,2017-12-15
2906,2017,12,16,39.0,23.0,2017-12-16
2907,2017,12,17,38.0,32.0,2017-12-17
2908,2017,12,18,47.0,34.0,2017-12-18
2909,2017,12,19,55.0,45.0,2017-12-19
2910,2017,12,20,51.0,34.0,2017-12-20
2911,2017,12,21,39.0,32.0,2017-12-21
2912,2017,12,22,50.0,35.0,2017-12-22
2913,2017,12,23,48.0,38.0,2017-12-23
2914,2017,12,24,41.0,36.0,2017-12-24
2915,2017,12,25,38.0,28.0,2017-12-25
2916,2017,12,26,28.0,23.0,2017-12-26
2917,2017,12,27,24.0,17.0,2017-12-27
2918,2017,12,28,18.0,11.0,2017-12-28
2919,2017,12,29,22.0,11.0,2017-12-29
2920,2017,12,30,23.0,17.0,2017-12-30
2921,2017,12,31,21.0,9.0,2017-12-31
2922,2018,1,1,19.0,7.0,2018-1-1
2923,2018,1,2,26.0,13.0,2018-1-2
2924,2018,1,3,30.0,16.0,2018-1-3
2925,2018,1,4,29.0,19.0,2018-1-4
2926,2018,1,5,19.0,9.0,2018-1-5
2927,2018,1,6,13.0,6.0,2018-1-6
2928,2018,1,7,18.0,5.0,2018-1-7
2929,2018,1,8,31.0,17.0,2018-1-8
2930,2018,1,9,44.0,30.0,2018-1-9
2931,2018,1,10,43.0,30.0,2018-1-10
2932,2018,1,11,53.0,41.0,2018-1-11
2933,2018,1,12,61.0,44.0,2018-1-12
2934,2018,1,13,58.0,19.0,2018-1-13
2935,2018,1,14,25.0,15.0,2018-1-14
2936,2018,1,15,30.0,16.0,2018-1-15
2937,2018,1,16,36.0,25.0,2018-1-16
2938,2018,1,17,36.0,22.0,2018-1-17
2939,2018,1,18,32.0,18.0,2018-1-18
2940,2018,1,19,41.0,24.0,2018-1-19
2941,2018,1,20,52.0,38.0,2018-1-20
2942,2018,1,21,50.0,42.0,2018-1-21
2943,2018,1,22,49.0,38.0,2018-1-22
2944,2018,1,23,60.0,38.0,2018-1-23
2945,2018,1,24,44.0,27.0,2018-1-24
2946,2018,1,25,34.0,23.0,2018-1-25
2947,2018,1,26,38.0,26.0,2018-1-26
2948,2018,1,27,56.0,35.0,2018-1-27
2949,2018,1,28,55.0,46.0,2018-1-28
2950,2018,1,29,47.0,35.0,2018-1-29
2951,2018,1,30,36.0,24.0,2018-1-30
2952,2018,1,31,33.0,18.0,2018-1-31
2953,2018,2,1,45.0,32.0,2018-2-1
2954,2018,2,2,41.0,17.0,2018-2-2
2955,2018,2,3,31.0,16.0,2018-2-3
2956,2018,2,4,46.0,30.0,2018-2-4
2957,2018,2,5,40.0,26.0,2018-2-5
2958,2018,2,6,37.0,26.0,2018-2-6
2959,2018,2,7,45.0,30.0,2018-2-7
2960,2018,2,8,33.0,25.0,2018-2-8
2961,2018,2,9,39.0,26.0,2018-2-9
2962,2018,2,10,50.0,39.0,2018-2-10
2963,2018,2,11,62.0,45.0,2018-2-11
2964,2018,2,12,62.0,32.0,2018-2-12
2965,2018,2,13,38.0,26.0,2018-2-13
2966,2018,2,14,53.0,35.0,2018-2-14
2967,2018,2,15,62.0,46.0,2018-2-15
2968,2018,2,16,58.0,36.0,2018-2-16
2969,2018,2,17,40.0,28.0,2018-2-17
2970,2018,2,18,44.0,33.0,2018-2-18
2971,2018,2,19,49.0,36.0,2018-2-19
2972,2018,2,20,67.0,47.0,2018-2-20
2973,2018,2,21,78.0,55.0,2018-2-21
2974,2018,2,22,59.0,37.0,2018-2-22
2975,2018,2,23,42.0,36.0,2018-2-23
2976,2018,2,24,55.0,42.0,2018-2-24
2977,2018,2,25,44.0,40.0,2018-2-25
2978,2018,2,26,52.0,43.0,2018-2-26
2979,2018,2,27,56.0,39.0,2018-2-27
2980,2018,2,28,61.0,42.0,2018-2-28
2981,2018,3,1,60.0,44.0,2018-3-1
2982,2018,3,2,44.0,34.0,2018-3-2
2983,2018,3,3,49.0,36.0,2018-3-3
2984,2018,3,4,44.0,34.0,2018-3-4
2985,2018,3,5,43.0,33.0,2018-3-5
2986,2018,3,6,47.0,32.0,2018-3-6
2987,2018,3,7,39.0,33.0,2018-3-7
2988,2018,3,8,39.0,33.0,2018-3-8
2989,2018,3,9,42.0,30.0,2018-3-9
2990,2018,3,10,40.0,31.0,2018-3-10
2991,2018,3,11,45.0,32.0,2018-3-11
2992,2018,3,12,43.0,32.0,2018-3-12
2993,2018,3,13,40.0,33.0,2018-3-13
2994,2018,3,14,41.0,31.0,2018-3-14
2995,2018,3,15,48.0,32.0,2018-3-15
2996,2018,3,16,40.0,30.0,2018-3-16
2997,2018,3,17,48.0,27.0,2018-3-17
2998,2018,3,18,43.0,28.0,2018-3-18
2999,2018,3,19,47.0,33.0,2018-3-19
3000,2018,3,20,39.0,30.0,2018-3-20
3001,2018,3,21,39.0,31.0,2018-3-21
3002,2018,3,22,50.0,32.0,2018-3-22
3003,2018,3,23,49.0,35.0,2018-3-23
3004,2018,3,24,51.0,35.0,2018-3-24
3005,2018,3,25,45.0,33.0,2018-3-25
3006,2018,3,26,50.0,34.0,2018-3-26
3007,2018,3,27,47.0,34.0,2018-3-27
3008,2018,3,28,52.0,38.0,2018-3-28
3009,2018,3,29,53.0,49.0,2018-3-29
3010,2018,3,30,62.0,44.0,2018-3-30
3011,2018,3,31,58.0,39.0,2018-3-31
3012,2018,4,1,60.0,43.0,2018-4-1
3013,2018,4,2,43.0,33.0,2018-4-2
3014,2018,4,3,43.0,39.0,2018-4-3
3015,2018,4,4,56.0,40.0,2018-4-4
3016,2018,4,5,45.0,34.0,2018-4-5
3017,2018,4,6,62.0,37.0,2018-4-6
3018,2018,4,7,49.0,37.0,2018-4-7
3019,2018,4,8,46.0,32.0,2018-4-8
3020,2018,4,9,49.0,32.0,2018-4-9
3021,2018,4,10,51.0,38.0,2018-4-10
3022,2018,4,11,51.0,37.0,2018-4-11
3023,2018,4,12,63.0,46.0,2018-4-12
3024,2018,4,13,82.0,60.0,2018-4-13
3025,2018,4,14,77.0,44.0,2018-4-14
3026,2018,4,15,44.0,38.0,2018-4-15
3027,2018,4,16,60.0,39.0,2018-4-16
3028,2018,4,17,47.0,39.0,2018-4-17
3029,2018,4,18,55.0,37.0,2018-4-18
3030,2018,4,19,49.0,38.0,2018-4-19
3031,2018,4,20,50.0,37.0,2018-4-20
3032,2018,4,21,63.0,39.0,2018-4-21
3033,2018,4,22,67.0,44.0,2018-4-22
3034,2018,4,23,68.0,46.0,2018-4-23
3035,2018,4,24,66.0,46.0,2018-4-24
3036,2018,4,25,60.0,52.0,2018-4-25
3037,2018,4,26,70.0,55.0,2018-4-26
3038,2018,4,27,59.0,51.0,2018-4-27
3039,2018,4,28,68.0,50.0,2018-4-28
3040,2018,4,29,59.0,47.0,2018-4-29
